,kernel,pid,visit,accuracy,neg_log_loss,log_marginal_likelihood
431,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,3,,,-3.0037908507790028
432,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,1,,,-2.980817680966549
433,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,2,,,-3.428401274179467
434,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,1,0.8206153846153846,-0.47679695479881995,-62.32963002592287
435,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,2,0.8532019704433497,-0.4312613508790114,-62.15644553718835
436,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,3,0.7501149425287357,-0.5649661071573725,-84.86710945900562
437,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,1,0.9444444444444444,-0.24823231211782515,-9.304319291574497
438,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,2,0.5578494623655914,-0.6894834856154844,-100.878441231932
439,1**2 + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,3,0.6115530303030303,-0.689624242711768,-108.91065126695919
440,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,1,0.9636243386243386,-0.1397047822482982,-18.00062263813502
441,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,2,,,-3.5453898721955692
442,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,3,,,-3.512832693773204
443,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,1,0.9652093596059114,-0.19768242475698472,-20.726801148614058
444,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,2,0.9528735632183908,-0.21645673734719545,-30.20448190692395
445,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,3,0.7197044334975369,-0.5620301706975463,-80.65476742483625
446,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,1,0.6823613086770982,-0.6265645964705264,-120.25757733253359
447,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,2,0.8196581196581196,-0.4761185340243895,-64.24261930662243
448,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,3,0.9545454545454546,-0.21549293870276345,-11.997670166318102
449,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,1,0.5857142857142856,-0.6855178452142353,-47.825206715617355
450,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,2,0.694758064516129,-0.5970126671414226,-95.99056097581843
451,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,3,0.5805042016806723,-0.6854414419470396,-118.69579745202861
452,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,1,,,-3.545426638094346
453,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,2,,,-3.5455969197224313
454,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,3,,,-3.5532430967083624
455,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,1,,,-3.5365295614066787
456,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,2,,,-3.531668990527342
457,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,3,,,-3.5391287621421625
458,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,1,0.9666666666666667,-0.19056518110945225,-8.619548152800204
459,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,2,0.96,-0.15446053782839803,-20.266949149957917
460,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,3,,,-3.542410036374683
461,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,1,0.9659003831417624,-0.12048229465065231,-14.37990920130896
462,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,2,0.9663793103448276,-0.1921088000857393,-17.60358347576359
463,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,3,0.967741935483871,-0.17976065085584395,-8.625838845506866
464,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,1,,,-3.513001323328625
465,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,2,,,-3.527133538537772
466,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,3,,,-4.309385870125622
467,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,1,0.9861111111111112,-0.16264038861437777,-4.694457217178597
468,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,2,,,-3.5984477376151105
469,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,1,,,-3.4697007825171893
470,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,2,,,-4.306778428384575
471,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,3,,,-3.546960075379123
472,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,1,,,-3.531496157036673
473,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,2,,,-4.137281206084133
474,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,1,0.8206153846153846,-0.4681274971886646,-62.171153179546344
475,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,2,0.8532019704433497,-0.4193737540749499,-62.156455835403996
476,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,3,0.7501149425287357,-0.5679681680448276,-84.7821613332163
477,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,1,0.9444444444444444,-0.24905635224802258,-9.514161524547642
478,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,2,0.5651612903225807,-0.700659633458193,-102.8674335021617
479,1**2 + 1**2 * DotProduct(sigma_0=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,3,0.5490530303030303,-0.7005500930200632,-111.47890743358768
480,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,1,0.9636243386243386,-0.14331425353881797,-17.927964099884264
481,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,2,,,-3.005878409000888
482,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,3,,,-2.9620250020702934
483,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,1,0.9652093596059114,-0.16152988558541337,-20.72680001032842
484,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,2,0.9459770114942527,-0.23074205719637422,-28.843492263335918
485,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,3,0.7827586206896552,-0.5190409079207194,-77.34739314767353
486,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,1,0.6877667140825036,-0.611579316343061,-117.78659959700647
487,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,2,0.7974358974358975,-0.45989272921184127,-63.10516099899537
488,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,3,0.9545454545454546,-0.21885323511078658,-12.285597943350332
489,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,1,0.5857142857142856,-0.6855159108096565,-47.825206979196025
490,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,2,0.6758064516129032,-0.6079376130719126,-95.46626431471078
491,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,3,0.5976470588235294,-0.7002296559357721,-117.44140693499423
492,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,1,,,-3.0096372548749892
493,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,2,,,-3.0128289445789114
494,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,3,,,-3.0158563644582754
495,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,1,,,-2.9921455297013884
496,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,2,,,-2.9976001425611907
497,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,3,,,-3.0226298441307096
498,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,1,0.9666666666666667,-0.19127592139262342,-8.619537940201896
499,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,2,0.96,-0.15444506011848164,-20.178551573914454
500,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,3,,,-2.9979774143504425
501,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,1,0.9659003831417624,-0.22612078226803933,-14.23385225153363
502,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,2,0.9663793103448276,-0.16883433521578622,-17.96188068030846
503,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,3,0.967741935483871,-0.27351550886033626,-7.939763238494151
504,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,1,,,-2.974181127119521
505,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,2,,,-2.988403366384021
506,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,3,,,-3.612876356671089
507,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,1,0.9861111111111112,-0.1766956174841726,-4.371888143027814
508,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,2,,,-3.0571434073636077
509,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,1,,,-2.8913506555609447
510,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,2,,,-3.641945426310166
511,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,3,,,-3.0037908587171414
512,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,1,,,-2.9808176097102574
513,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,2,,,-3.428398886608759
514,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,1,0.8206153846153846,-0.4767963367289162,-62.329673813757594
515,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,2,0.8532019704433497,-0.432679146324494,-62.15644825490251
516,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,3,0.7501149425287357,-0.566079130488916,-84.73988755689454
517,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,1,0.9444444444444444,-0.2482295124045309,-9.301999317352733
518,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,2,0.5511827956989247,-0.6927609704346606,-100.87844293998438
519,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,3,0.5803030303030303,-0.6919854841139546,-108.9082146446131
520,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,1,0.9636243386243386,-0.14377941218902315,-18.000613899745744
521,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,2,,,-3.0058784553907447
522,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),21,3,,,-2.9620249914490744
523,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,1,0.9652093596059114,-0.19768290376028982,-20.726799931688156
524,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,2,0.9459770114942527,-0.2229205497437355,-30.204480232890845
525,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),23,3,0.7827586206896552,-0.5275632586376214,-79.05777015017625
526,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,1,0.7038406827880512,-0.6275201341306078,-119.15192567090304
527,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,2,0.8048433048433047,-0.45818431058509707,-63.25207805119999
528,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),25,3,0.9545454545454546,-0.20945278773437362,-12.511015076974115
529,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,1,0.5857142857142856,-0.6855175036873611,-47.82520542367153
530,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,2,0.6758064516129032,-0.6147287575442053,-95.98997011536068
531,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,3,0.5862184873949581,-0.7038698536416558,-117.44138918210382
532,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,1,,,-3.009637383828939
533,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,2,,,-3.012829110585312
534,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,3,,,-3.015822796791988
535,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,1,,,-2.9921456491328087
536,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,2,,,-2.997600191608096
537,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,3,,,-3.0226299229884264
538,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,1,0.9666666666666667,-0.19128524697482757,-8.619536251460103
539,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,2,0.96,-0.1549753429700944,-20.255199807634988
540,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,3,,,-2.997977403655993
541,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,1,0.9659003831417624,-0.12321837454897044,-14.238133787319544
542,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,2,0.9663793103448276,-0.15011128813921398,-17.985980825475547
543,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,3,0.967741935483871,-0.2735030639072532,-7.939762563987411
544,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,1,,,-2.974181722037489
545,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,2,,,-2.9884032881897005
546,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,3,,,-3.612876331055354
547,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,1,0.9861111111111112,-0.17669538818480326,-4.294978408139967
548,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,2,,,-3.057097083158899
549,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,1,,,-2.891350752033301
550,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,2,,,-3.641961706139904
551,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,3,,,-3.0037908386036536
552,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,1,,,-2.9808176787924667
553,1**2 + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,2,,,-3.4283988682050954
